user_id,pool,role,pool_lang,n_query,n_candidate,t_star,first_ts,last_ts
user_e6af8ead,POOL-HN,distractor,en,0,500,1581105621,1423783527,1777671725
user_e676868f,POOL-HN,distractor,en,0,500,1521464462,1237135628,1736769416
user_7f0a7e8f,POOL-HN,matched,en,500,500,1556203204,1318006429,1769347300
user_08b007db,POOL-HN,distractor,en,0,500,1485284626,1366793269,1777567712
user_2ac98131,POOL-HN,distractor,en,0,500,1638163896,1374666614,1777570172
user_bede391f,POOL-HN,distractor,en,0,500,1708612157,1564269408,1750681744
user_46dcad58,POOL-HN,distractor,en,0,500,1619372593,1410548342,1777272591
user_1200c4dd,POOL-HN,distractor,en,0,500,1618050417,1321139519,1777686383
user_d0daa249,POOL-HN,distractor,en,0,500,1646860215,1344608576,1777658031
user_2d953eb9,POOL-HN,distractor,en,0,500,1450009394,1248426239,1776712833
user_9eb7948e,POOL-HN,distractor,en,0,500,1700223525,1390869573,1777676688
user_7008203b,POOL-HN,distractor,en,0,500,1665407367,1539807411,1776649304
user_b9fbead3,POOL-HN,distractor,en,0,500,1379200239,1284432364,1776405366
user_7db13e2b,POOL-HN,distractor,en,0,500,1716323891,1377893034,1777713119
user_dd300cef,POOL-HN,matched,en,500,500,1618492778,1332810639,1777550936
user_aaf3e24a,POOL-HN,matched,en,500,500,1687100493,1503316929,1777683871
user_28174479,POOL-HN,distractor,en,0,500,1274628447,1237012620,1516550967
user_e926ce8a,POOL-HN,matched,en,500,500,1528063493,1451990968,1775123728
user_b9056f7b,POOL-HN,distractor,en,0,500,1630524581,1337912361,1777259632
user_a6e6923f,POOL-HN,distractor,en,0,500,1696907399,1622624527,1777526230
user_5472b129,POOL-HN,distractor,en,0,500,1555013506,1424751764,1687524968
user_8d2f7bca,POOL-HN,distractor,en,0,500,1574437051,1386281416,1777559832
user_d9a72588,POOL-HN,distractor,en,0,500,1626964855,1347991468,1777677929
user_07ffd27c,POOL-HN,matched,en,500,500,1677514775,1631796709,1777407378
user_68235bb3,POOL-HN,distractor,en,0,500,1538948985,1251400083,1777638576
user_35d158a5,POOL-HN,matched,en,500,500,1680533272,1559931557,1777682760
user_5fb45105,POOL-HN,distractor,en,0,500,1519050392,1240679499,1777565665
user_0369982c,POOL-HN,distractor,en,0,500,1670110311,1481125398,1777669002
user_294cda5f,POOL-HN,matched,en,500,500,1252637402,1176271288,1777563076
user_6c21db3b,POOL-HN,matched,en,500,500,1583250855,1266848105,1777709513
user_ecdebcaa,POOL-HN,matched,en,500,500,1501001148,1307703649,1777642880
user_5fa42f75,POOL-HN,matched,en,500,500,1523883712,1290522360,1777662672
user_ba69ff5a,POOL-HN,distractor,en,0,500,1572972813,1285170586,1777665454
user_979e7097,POOL-HN,distractor,en,0,500,1547341842,1312330042,1776367761
user_b777f1a9,POOL-HN,matched,en,500,500,1618342254,1330662192,1777686948
user_ca209bd3,POOL-HN,distractor,en,0,500,1692314617,1274668225,1758295831
user_1ed51b53,POOL-HN,matched,en,500,500,1612996153,1448559533,1776251337
user_4cb22ca1,POOL-HN,distractor,en,0,500,1480595617,1255452376,1777553067
user_a33938c0,POOL-HN,matched,en,500,500,1667411285,1505959386,1777377686
user_bdeb07ab,POOL-HN,matched,en,500,500,1563919486,1368064954,1777636114
user_fa113ed9,POOL-HN,distractor,en,0,500,1600748122,1409208190,1777709747
user_8ffbc538,POOL-HN,matched,en,500,500,1531518248,1366826365,1682034926
user_83fba1a2,POOL-HN,distractor,en,0,500,1524470915,1277821605,1777667708
user_c59eb06e,POOL-HN,distractor,en,0,500,1692258031,1387230860,1777709416
user_bdf0d510,POOL-HN,distractor,en,0,500,1453471711,1307136833,1569637482
user_11d41ae5,POOL-HN,matched,en,500,500,1524088209,1332651088,1777565129
user_5823f6d8,POOL-HN,distractor,en,0,500,1612988666,1298854629,1777678597
user_2670f9c1,POOL-HN,distractor,en,0,500,1583188374,1407276296,1777215391
user_b9fcb058,POOL-HN,distractor,en,0,500,1656866934,1511312456,1777573138
user_85519a42,POOL-HN,matched,en,500,500,1646266799,1247084150,1777397822
user_dbc62227,POOL-HN,matched,en,500,500,1482552167,1252422431,1777654020
user_1d7de6e2,POOL-HN,matched,en,500,500,1555744209,1333104935,1777672835
user_5afce9fc,POOL-HN,matched,en,500,500,1662793963,1509490010,1777712758
user_c28d52f7,POOL-HN,distractor,en,0,500,1555890645,1387378453,1656626136
user_0aa178b1,POOL-HN,matched,en,500,500,1646421950,1319570373,1777709136
user_f0789b8d,POOL-HN,matched,en,500,500,1602514735,1383043582,1776973094
user_a3c48282,POOL-HN,matched,en,500,500,1659075753,1560969808,1777557478
user_93ce9f5b,POOL-HN,matched,en,500,500,1611342939,1443632703,1777383313
user_e5d2e2dc,POOL-HN,distractor,en,0,500,1507289900,1185872831,1777675637
user_8925209a,POOL-HN,matched,en,500,500,1701198466,1550539906,1777669512
user_ccd1ce79,POOL-HN,distractor,en,0,500,1395423083,1212020955,1777484249
user_f9f675e9,POOL-HN,matched,en,500,500,1670973717,1460023801,1777647459
user_ba39ef87,POOL-HN,matched,en,500,500,1603396303,1299088024,1777498918
user_64ed4d40,POOL-HN,distractor,en,0,500,1534280510,1280433793,1700884216
user_7094a1c3,POOL-HN,distractor,en,0,500,1471209632,1431871646,1777605784
user_3f517a6a,POOL-HN,distractor,en,0,500,1634743056,1454529052,1777592341
user_363552fb,POOL-HN,matched,en,500,500,1658270348,1331744389,1777698002
user_706b570b,POOL-HN,distractor,en,0,500,1675084309,1301160991,1777412781
user_1aa8e00c,POOL-HN,matched,en,500,500,1511574546,1364138395,1777650125
user_6d81e806,POOL-HN,matched,en,500,500,1683653558,1375903414,1777710099
user_cf161afe,POOL-HN,matched,en,500,500,1550270183,1273189176,1777065379
user_deef40e0,POOL-HN,matched,en,500,500,1573299163,1279746436,1777713299
user_198ecc2a,POOL-HN,matched,en,500,500,1707749291,1480154344,1777672153
user_3c81a7a1,POOL-HN,distractor,en,0,500,1642484561,1190236034,1777688410
user_04196264,POOL-HN,distractor,en,0,500,1566411360,1350237299,1777654696
user_7d0098cc,POOL-HN,distractor,en,0,500,1661905679,1309707022,1777537474
user_e7474139,POOL-HN,matched,en,500,500,1662184647,1525412683,1777451942
user_ad2c94f4,POOL-HN,distractor,en,0,500,1737110630,1643877796,1777590074
user_3c475282,POOL-HN,matched,en,500,500,1682024450,1632727094,1777714078
user_9872dc6c,POOL-HN,distractor,en,0,500,1616162475,1306256694,1777651482
user_db237794,POOL-HN,distractor,en,0,500,1360875574,1195158712,1547606182
user_a05a0d5e,POOL-HN,distractor,en,0,500,1579916043,1384318729,1777582091
user_4864d273,POOL-HN,matched,en,500,500,1581712099,1180474360,1771944657
user_898c9c6d,POOL-HN,distractor,en,0,500,1646089822,1396639669,1726208452
user_afa5a8d2,POOL-HN,matched,en,500,500,1669151131,1419101263,1777676299
user_54c0cc83,POOL-HN,distractor,en,0,500,1596030823,1345139494,1777673284
user_b9e08edb,POOL-HN,matched,en,500,500,1687035989,1584984856,1777666363
user_e7ea09a3,POOL-HN,matched,en,500,500,1476899009,1277304214,1777472785
user_7802c02c,POOL-HN,distractor,en,0,500,1637317178,1437522558,1777660552
user_61c865a3,POOL-HN,matched,en,500,500,1594258234,1281394320,1777675909
user_01cde6ee,POOL-HN,distractor,en,0,500,1641498410,1283633100,1777588284
user_79d3b20b,POOL-HN,matched,en,500,500,1341720784,1178033243,1777669113
user_43b54c8b,POOL-HN,distractor,en,0,500,1480487285,1250176781,1606744558
user_ebd86fcc,POOL-HN,matched,en,500,500,1683735686,1519684279,1777663719
user_98ce4ae7,POOL-HN,matched,en,500,500,1246602695,1160423565,1710161831
user_254e85c5,POOL-HN,distractor,en,0,500,1387598298,1237825354,1777067984
user_eb813236,POOL-HN,matched,en,500,500,1609978374,1248709554,1777656395
user_1302298c,POOL-HN,matched,en,500,500,1701088790,1364330015,1777557817
user_eaf0bb06,POOL-HN,distractor,en,0,500,1563222333,1381966636,1777476756
user_13c56f6f,POOL-HN,matched,en,500,500,1646740495,1256984068,1777671921
user_b6b075bc,POOL-HN,matched,en,500,500,1347484359,1222282905,1769204117
user_04fafa1d,POOL-HN,matched,en,500,500,1464913519,1234913044,1777595022
user_b7bba99a,POOL-HN,matched,en,500,500,1644341752,1368805538,1777592727
user_52ed92d6,POOL-HN,distractor,en,0,500,1715764815,1639848455,1777671414
user_d515eceb,POOL-HN,distractor,en,0,500,1502297357,1326155148,1777670907
user_c655a748,POOL-HN,distractor,en,0,500,1632610686,1436921191,1777604045
user_ecb95adc,POOL-HN,matched,en,500,500,1617527284,1358105744,1777562792
user_e61325bc,POOL-HN,matched,en,500,500,1653654928,1500768126,1710109925
user_d5a5ccdc,POOL-HN,matched,en,500,500,1581705258,1300447867,1776868489
user_dba8c323,POOL-HN,distractor,en,0,500,1296518364,1173209672,1392609151
user_bc1847ed,POOL-HN,distractor,en,0,500,1641208300,1490284201,1777602876
user_b898f863,POOL-HN,matched,en,500,500,1631799742,1460761721,1777656029
user_3efacf19,POOL-HN,distractor,en,0,500,1536753680,1334355217,1777662537
user_5d446eeb,POOL-HN,matched,en,500,500,1673172298,1375129023,1777667615
user_34cec78e,POOL-HN,matched,en,500,500,1668124709,1437592962,1777594208
user_7d716a57,POOL-HN,distractor,en,0,500,1713986887,1276012793,1777684966
user_bad62e28,POOL-HN,matched,en,500,500,1674145606,1440080693,1770654129
user_a613acb3,POOL-HN,matched,en,500,500,1653800489,1187668340,1777638929
user_0a10b630,POOL-HN,matched,en,500,500,1417840917,1286309128,1777146177
user_3fed2ae4,POOL-HN,distractor,en,0,500,1527011102,1281997639,1777677337
user_dbde316b,POOL-HN,matched,en,500,500,1685550200,1503344646,1777531780
user_68bde2cf,POOL-HN,distractor,en,0,500,1360753856,1207056576,1706102503
user_53c85a48,POOL-HN,matched,en,500,500,1693927274,1417423719,1777623982
user_8b467bb0,POOL-HN,distractor,en,0,500,1598994527,1466888021,1777230059
user_7450fde2,POOL-HN,distractor,en,0,500,1659759119,1470622861,1777693203
user_dc6b4598,POOL-HN,distractor,en,0,500,1588126221,1372136567,1777403297
user_aecca1a1,POOL-HN,matched,en,500,500,1690558088,1175126809,1777645702
user_a9c904d7,POOL-HN,distractor,en,0,500,1510897485,1354006089,1777531995
user_86bd5e81,POOL-HN,distractor,en,0,500,1600347531,1251751186,1777707775
user_69fa9680,POOL-HN,matched,en,500,500,1660682065,1370274526,1777673637
user_8041c389,POOL-HN,matched,en,500,500,1520602930,1420260187,1769504144
user_09c680b5,POOL-HN,matched,en,500,500,1681486710,1555607661,1776993797
user_d0d675c4,POOL-HN,matched,en,500,500,1593594117,1488737732,1777713194
user_31b25e58,POOL-HN,distractor,en,0,500,1574781154,1298145892,1777485011
user_3aa62131,POOL-HN,distractor,en,0,500,1688353930,1456204811,1777647138
user_cd95d77b,POOL-HN,distractor,en,0,500,1546618973,1312570288,1744587968
user_3791246d,POOL-HN,matched,en,500,500,1631812324,1337700203,1756917648
user_0e2cc0c4,POOL-HN,matched,en,500,500,1557646722,1270902563,1777546827
user_924f56e7,POOL-HN,matched,en,500,500,1571207201,1269588765,1777038810
user_c0cfc8c2,POOL-HN,matched,en,500,500,1548445706,1297138989,1777568564
user_6e707f73,POOL-HN,matched,en,500,500,1337025391,1204839964,1772824651
user_f0da7f9b,POOL-HN,distractor,en,0,500,1645436701,1247009957,1777534200
user_ba19c1c8,POOL-HN,distractor,en,0,500,1531281324,1391880785,1777382840
user_e0c72eab,POOL-HN,matched,en,500,500,1501014128,1225303799,1777150556
user_10995f71,POOL-HN,distractor,en,0,500,1558817247,1326161586,1777703673
user_d16c3996,POOL-HN,matched,en,500,500,1658616377,1383239580,1777690643
user_2be1b4ce,POOL-HN,distractor,en,0,500,1638140173,1371227169,1777562138
user_32042c2a,POOL-HN,matched,en,500,500,1544384659,1343221634,1777686097
user_cac9e9de,POOL-HN,matched,en,500,500,1686345241,1641249322,1777484647
user_af4319f2,POOL-HN,matched,en,500,500,1590450110,1471689101,1777692818
user_bf3f764e,POOL-HN,distractor,en,0,500,1516815508,1336157228,1777638969
user_0418194b,POOL-HN,matched,en,500,500,1643179337,1570622333,1777688161
user_0704edf4,POOL-HN,matched,en,500,500,1605649298,1410969740,1775247192
user_df2a5290,POOL-HN,distractor,en,0,500,1647413022,1396177478,1737093953
user_d1879fe0,POOL-HN,matched,en,500,500,1590497361,1299517510,1777598047
user_8bc1eeb5,POOL-HN,matched,en,500,500,1592004616,1250171257,1758553575
user_95efc32f,POOL-HN,matched,en,500,500,1672266041,1426336826,1777686090
user_96abf450,POOL-HN,matched,en,500,500,1547394099,1299059090,1777709118
user_02fa364c,POOL-HN,distractor,en,0,500,1596077197,1238957347,1777668138
user_b60633ac,POOL-HN,distractor,en,0,500,1745587964,1611244938,1777663129
user_051619a8,POOL-HN,matched,en,500,500,1372446576,1259798166,1515713721
user_c9c9c931,POOL-HN,distractor,en,0,500,1682940066,1402169178,1777697669
user_aec600e4,POOL-HN,distractor,en,0,500,1664643402,1541535221,1777706130
user_65fa04bd,POOL-HN,distractor,en,0,500,1632114021,1498908776,1777641751
user_cec1f123,POOL-HN,distractor,en,0,500,1692688645,1290106841,1777571922
user_d24e5e9f,POOL-HN,distractor,en,0,500,1570128269,1418742902,1777155647
user_49c7641d,POOL-HN,matched,en,500,500,1628162249,1464740315,1777684955
user_a7f2fd80,POOL-HN,matched,en,500,500,1712864068,1279396370,1777686945
user_3cfdfea7,POOL-HN,distractor,en,0,500,1438021134,1326226893,1541161731
user_5bf9a9a2,POOL-HN,distractor,en,0,500,1509006409,1304946931,1777679793
user_c3dc2d35,POOL-HN,matched,en,500,500,1518541226,1235930388,1777500638
user_2bbde8d5,POOL-HN,matched,en,500,500,1624225844,1297202322,1777654532
user_56146d2a,POOL-HN,matched,en,500,500,1637305407,1519945882,1730326231
user_f7375267,POOL-HN,distractor,en,0,500,1626615547,1573440169,1769537982
user_452b3c29,POOL-HN,matched,en,500,500,1662130307,1338086939,1777646906
user_9d13da7e,POOL-HN,distractor,en,0,500,1280319786,1201111269,1774422607
user_529db3f9,POOL-HN,matched,en,500,500,1675535421,1474465889,1777685114
user_617cf6b6,POOL-HN,distractor,en,0,500,1597873310,1466508199,1652051710
user_8c32c81f,POOL-HN,matched,en,500,500,1639152711,1305553303,1777647416
user_649b529e,POOL-HN,distractor,en,0,500,1565516953,1434116491,1777651687
user_393086ed,POOL-HN,distractor,en,0,500,1484020116,1302890273,1775593252
user_0fb47ceb,POOL-HN,distractor,en,0,500,1471642849,1244681209,1766096926
user_eaee1808,POOL-HN,distractor,en,0,500,1557376596,1343881013,1777160922
user_ae791205,POOL-HN,distractor,en,0,500,1623957469,1371240518,1777487620
user_26055491,POOL-HN,matched,en,500,500,1679832146,1566831255,1777637743
user_669c662d,POOL-HN,matched,en,500,500,1616623192,1326152267,1777700607
user_bcf939f4,POOL-HN,distractor,en,0,500,1613216171,1397589277,1777661160
user_a9a5e1f3,POOL-HN,matched,en,500,500,1629804418,1548165783,1777593014
user_e3f64f36,POOL-HN,distractor,en,0,500,1589089055,1454251964,1777581354
user_fc45aeee,POOL-HN,distractor,en,0,500,1718204043,1609492911,1777705540
user_5f7aedf9,POOL-HN,matched,en,500,500,1701162363,1645779688,1776487633
user_cbce10a1,POOL-HN,matched,en,500,500,1632489360,1508938967,1777666840
user_b41c29fd,POOL-HN,distractor,en,0,500,1647518764,1477143806,1777674670
user_39e18ce4,POOL-HN,matched,en,500,500,1628452242,1385731961,1777647836
user_fe8500af,POOL-HN,matched,en,500,500,1608575450,1459422851,1703235891
user_8d6a7d38,POOL-HN,matched,en,500,500,1629849845,1377359632,1777397041
user_5869a490,POOL-HN,distractor,en,0,500,1356026355,1191701334,1749370639
user_6bed4cc2,POOL-HN,distractor,en,0,500,1547526800,1292708115,1768018324
user_0870c135,POOL-HN,distractor,en,0,500,1580325356,1295668369,1776730681
user_f8cb1740,POOL-HN,matched,en,500,500,1660322981,1356226119,1777673065
user_a98b1e7d,POOL-HN,matched,en,500,500,1313609357,1227479645,1698507756
user_c89024ea,POOL-HN,distractor,en,0,500,1649401685,1274062462,1776481254
user_8d6acd17,POOL-HN,matched,en,500,500,1428610692,1271005380,1776964933
user_e7b0f357,POOL-HN,distractor,en,0,500,1531656546,1299785961,1777640617
user_2217a124,POOL-HN,distractor,en,0,500,1650890934,1291229578,1777070618
user_b7d25058,POOL-HN,distractor,en,0,500,1611878232,1319588720,1775659843
user_d9a8de13,POOL-HN,distractor,en,0,500,1589466527,1306161463,1777677332
user_9e0cb1fa,POOL-HN,distractor,en,0,500,1556304390,1345077538,1777489290
user_8368200a,POOL-HN,distractor,en,0,500,1642103994,1432038115,1777712146
user_a9b87d62,POOL-HN,distractor,en,0,500,1682333788,1562015139,1777658738
user_893cf11e,POOL-HN,matched,en,500,500,1440175207,1294589108,1777296549
user_ebfb9daf,POOL-HN,matched,en,500,500,1648161611,1249880929,1777649819
user_36d2133b,POOL-HN,matched,en,500,500,1553366812,1372125371,1680893938
user_779bd57b,POOL-HN,distractor,en,0,500,1584888359,1437494496,1776693148
user_cc4faa13,POOL-HN,matched,en,500,500,1570425429,1268930605,1777688828
user_48c5f8dc,POOL-HN,distractor,en,0,500,1463839448,1214114912,1545902174
user_3a207c71,POOL-HN,matched,en,500,500,1658257092,1364428688,1777648288
user_bf9908db,POOL-HN,distractor,en,0,500,1676180524,1490852988,1777238469
user_2c35c7dd,POOL-HN,distractor,en,0,500,1599867668,1386480964,1777712014
user_fdbc42cf,POOL-HN,distractor,en,0,500,1606898086,1372373075,1777394733
user_636f822e,POOL-HN,matched,en,500,500,1417661923,1289543278,1510141513
user_ba785db9,POOL-HN,distractor,en,0,500,1545744984,1360252485,1777707871
user_c5c8de52,POOL-HN,matched,en,500,500,1585555465,1238495709,1777535086
user_dc8ccf28,POOL-HN,matched,en,500,500,1534521616,1235741077,1777636747
user_a64a77f8,POOL-HN,matched,en,500,500,1482446730,1361980384,1777391116
user_af8332ba,POOL-HN,distractor,en,0,500,1614369967,1368478741,1777691085
user_6cfba8da,POOL-HN,distractor,en,0,500,1457328311,1335241050,1776332977
user_9e9d7f8e,POOL-HN,distractor,en,0,500,1686456886,1285988864,1777707273
user_9ed195b3,POOL-HN,distractor,en,0,500,1504891156,1350592518,1641942292
user_63ca77d2,POOL-HN,matched,en,500,500,1590776525,1401003975,1777318882
user_802b1d49,POOL-HN,matched,en,500,500,1629464747,1387362787,1777708052
user_eecef6da,POOL-HN,distractor,en,0,500,1405446290,1238278092,1777686540
user_d6e4aa7a,POOL-HN,matched,en,500,500,1655856475,1193180613,1777676637
user_b49a732b,POOL-HN,matched,en,500,500,1613688293,1347493746,1776980614
user_929c9173,POOL-HN,matched,en,500,500,1642257403,1565290258,1777667918
user_16bea3fd,POOL-HN,matched,en,500,500,1732707962,1634291304,1777625776
user_4850a66e,POOL-HN,matched,en,500,500,1518820224,1187503391,1777574956
user_a56f7749,POOL-HN,distractor,en,0,500,1601300071,1368556857,1777680951
user_4eac3409,POOL-HN,distractor,en,0,500,1666739754,1424012880,1777558962
user_b958a5cb,POOL-HN,distractor,en,0,500,1667228143,1433785868,1777600619
user_c9f80ab2,POOL-HN,distractor,en,0,500,1529299598,1202514206,1777687131
user_2117136b,POOL-HN,distractor,en,0,500,1489340642,1363820978,1776564717
user_631c68ea,POOL-HN,distractor,en,0,500,1552496899,1415921027,1776793199
user_71cb9df6,POOL-HN,matched,en,500,500,1579693700,1454782512,1777666098
user_a4f2a8d6,POOL-HN,distractor,en,0,500,1602533298,1366021300,1777663933
user_8187a77d,POOL-HN,matched,en,500,500,1453131119,1320629290,1758066653
user_ad0afebe,POOL-HN,matched,en,500,500,1674115612,1452794703,1777619519
user_c3784ec2,POOL-HN,matched,en,500,500,1705149971,1507997814,1777712363
user_3f8e4125,POOL-HN,matched,en,500,500,1636524567,1428584311,1777619136
user_55b347ff,POOL-HN,matched,en,500,500,1577184402,1396535738,1771430660
user_1a15369e,POOL-HN,matched,en,500,500,1564596458,1244023190,1777544660
